file,has_face,emotions_fit
crop_arr_train_20990.npy,0,0
crop_arr_train_20991.npy,0,0
crop_arr_train_20992.npy,1,1
crop_arr_train_20993.npy,0,0
crop_arr_train_20994.npy,0,0
crop_arr_train_20995.npy,1,0
crop_arr_train_20996.npy,0,0
crop_arr_train_20997.npy,1,1
crop_arr_train_20998.npy,0,0
crop_arr_train_20999.npy,1,0
crop_arr_train_21.npy,0,0
crop_arr_train_210.npy,0,0
crop_arr_train_2100.npy,1,0
crop_arr_train_21000.npy,0,0
crop_arr_train_21001.npy,0,0
crop_arr_train_21002.npy,0,0
crop_arr_train_21003.npy,0,0
crop_arr_train_21004.npy,1,1
crop_arr_train_21005.npy,0,0
crop_arr_train_21006.npy,0,0
crop_arr_train_21007.npy,0,0
crop_arr_train_21008.npy,0,0
crop_arr_train_21009.npy,0,0
crop_arr_train_2101.npy,0,1
crop_arr_train_21010.npy,0,0
crop_arr_train_21011.npy,1,1
crop_arr_train_21012.npy,1,1
crop_arr_train_21013.npy,0,0
crop_arr_train_21014.npy,1,0
crop_arr_train_21015.npy,0,0
crop_arr_train_21016.npy,0,0
crop_arr_train_21017.npy,1,1
crop_arr_train_21018.npy,1,1
crop_arr_train_21019.npy,0,0
crop_arr_train_2102.npy,0,0
crop_arr_train_21020.npy,0,0
crop_arr_train_21021.npy,0,0
crop_arr_train_21022.npy,0,0
crop_arr_train_21023.npy,0,0
crop_arr_train_21024.npy,0,0
crop_arr_train_21025.npy,0,0
crop_arr_train_21026.npy,0,0
crop_arr_train_21027.npy,0,0
crop_arr_train_21028.npy,0,0
crop_arr_train_21029.npy,0,0
crop_arr_train_2103.npy,0,0
crop_arr_train_21030.npy,0,0
crop_arr_train_21031.npy,0,0
crop_arr_train_21032.npy,0,0
crop_arr_train_21033.npy,0,0
crop_arr_train_21034.npy,1,0
crop_arr_train_21035.npy,0,1
crop_arr_train_21036.npy,1,1
crop_arr_train_21037.npy,0,0
crop_arr_train_21038.npy,0,0
crop_arr_train_21039.npy,0,0
crop_arr_train_2104.npy,0,0
crop_arr_train_21040.npy,0,0
crop_arr_train_21041.npy,0,0
crop_arr_train_21042.npy,0,0
crop_arr_train_21043.npy,0,0
crop_arr_train_21044.npy,0,0
crop_arr_train_21045.npy,0,0
crop_arr_train_21046.npy,1,0
crop_arr_train_21047.npy,0,0
crop_arr_train_21048.npy,0,0
crop_arr_train_21049.npy,0,0
crop_arr_train_2105.npy,0,0
crop_arr_train_21050.npy,0,0
crop_arr_train_21051.npy,1,0
crop_arr_train_21052.npy,0,0
crop_arr_train_21053.npy,0,0
crop_arr_train_21054.npy,0,0
crop_arr_train_21055.npy,0,0
crop_arr_train_21056.npy,0,0
crop_arr_train_21057.npy,0,0
crop_arr_train_21058.npy,0,0
crop_arr_train_21059.npy,0,0
crop_arr_train_2106.npy,0,0
crop_arr_train_21060.npy,0,0
crop_arr_train_21061.npy,1,0
crop_arr_train_21062.npy,0,0
crop_arr_train_21063.npy,0,0
crop_arr_train_21064.npy,0,0
crop_arr_train_21065.npy,0,0
crop_arr_train_21066.npy,0,0
crop_arr_train_21067.npy,0,0
crop_arr_train_21068.npy,0,0
crop_arr_train_21069.npy,0,0
crop_arr_train_2107.npy,0,0
crop_arr_train_21070.npy,0,0
crop_arr_train_21071.npy,0,0
crop_arr_train_21072.npy,0,0
crop_arr_train_21073.npy,1,1
crop_arr_train_21074.npy,0,0
crop_arr_train_21075.npy,0,0
crop_arr_train_21076.npy,0,0
crop_arr_train_21077.npy,0,0
crop_arr_train_21078.npy,0,0
crop_arr_train_21079.npy,0,0
crop_arr_train_2108.npy,0,0
crop_arr_train_21080.npy,0,0
crop_arr_train_21081.npy,1,1
crop_arr_train_21082.npy,0,0
crop_arr_train_21083.npy,0,1
crop_arr_train_21084.npy,0,0
crop_arr_train_21085.npy,0,0
crop_arr_train_21086.npy,0,0
crop_arr_train_21087.npy,0,0
crop_arr_train_21088.npy,1,1
crop_arr_train_21089.npy,1,1
crop_arr_train_2109.npy,0,0
crop_arr_train_21090.npy,0,0
crop_arr_train_21091.npy,0,0
crop_arr_train_21092.npy,0,0
crop_arr_train_21093.npy,1,0
crop_arr_train_21094.npy,0,0
crop_arr_train_21095.npy,0,0
crop_arr_train_21096.npy,0,0
crop_arr_train_21097.npy,0,0
crop_arr_train_21098.npy,0,0
crop_arr_train_21099.npy,1,0
crop_arr_train_211.npy,0,0
crop_arr_train_2110.npy,0,0
crop_arr_train_21100.npy,0,1
crop_arr_train_21101.npy,0,0
crop_arr_train_21102.npy,0,0
crop_arr_train_21103.npy,0,0
crop_arr_train_21104.npy,1,0
crop_arr_train_21105.npy,0,0
crop_arr_train_21106.npy,0,0
crop_arr_train_21107.npy,0,0
crop_arr_train_21108.npy,0,0
crop_arr_train_21109.npy,0,0
crop_arr_train_2111.npy,0,0
crop_arr_train_21110.npy,0,0
crop_arr_train_21111.npy,0,0
crop_arr_train_21112.npy,0,0
crop_arr_train_21113.npy,1,0
crop_arr_train_21114.npy,0,0
crop_arr_train_21115.npy,0,0
crop_arr_train_21116.npy,0,0
crop_arr_train_21117.npy,0,0
crop_arr_train_21118.npy,0,0
crop_arr_train_21119.npy,0,0
crop_arr_train_2112.npy,0,0
crop_arr_train_21120.npy,0,0
crop_arr_train_21121.npy,0,0
crop_arr_train_21122.npy,0,0
crop_arr_train_21123.npy,0,0
crop_arr_train_21124.npy,0,0
crop_arr_train_21125.npy,0,0
crop_arr_train_21126.npy,0,0
crop_arr_train_21127.npy,0,0
crop_arr_train_21128.npy,0,0
crop_arr_train_21129.npy,1,0
crop_arr_train_2113.npy,0,0
crop_arr_train_21130.npy,0,0
crop_arr_train_21131.npy,0,0
crop_arr_train_21132.npy,0,0
crop_arr_train_21133.npy,1,0
crop_arr_train_21134.npy,0,0
crop_arr_train_21135.npy,0,0
crop_arr_train_21136.npy,0,0
crop_arr_train_21137.npy,0,0
crop_arr_train_21138.npy,0,0
crop_arr_train_21139.npy,0,0
crop_arr_train_2114.npy,0,0
crop_arr_train_21140.npy,0,0
crop_arr_train_21141.npy,0,0
crop_arr_train_21142.npy,0,0
crop_arr_train_21143.npy,0,0
crop_arr_train_21144.npy,0,0
crop_arr_train_21145.npy,0,0
crop_arr_train_21146.npy,0,0
crop_arr_train_21147.npy,0,0
crop_arr_train_21148.npy,0,0
crop_arr_train_21149.npy,1,1
crop_arr_train_2115.npy,0,0
crop_arr_train_21150.npy,0,0
crop_arr_train_21151.npy,0,0
crop_arr_train_21152.npy,0,1
crop_arr_train_21153.npy,0,0
crop_arr_train_21154.npy,1,1
crop_arr_train_21155.npy,1,0
crop_arr_train_21156.npy,0,0
crop_arr_train_21157.npy,0,0
crop_arr_train_21158.npy,0,0
crop_arr_train_21159.npy,0,0
crop_arr_train_2116.npy,0,0
crop_arr_train_21160.npy,0,0
crop_arr_train_21161.npy,0,0
crop_arr_train_21162.npy,0,0
crop_arr_train_21163.npy,0,0
crop_arr_train_21164.npy,0,0
crop_arr_train_21165.npy,0,0
crop_arr_train_21166.npy,0,0
crop_arr_train_21167.npy,0,0
crop_arr_train_21168.npy,0,0
crop_arr_train_21169.npy,0,0
crop_arr_train_2117.npy,0,0
crop_arr_train_21170.npy,0,0
crop_arr_train_21171.npy,1,1
crop_arr_train_21172.npy,0,0
crop_arr_train_21173.npy,0,0
crop_arr_train_21174.npy,1,1
crop_arr_train_21175.npy,1,0
crop_arr_train_21176.npy,0,0
crop_arr_train_21177.npy,1,0
crop_arr_train_21178.npy,0,0
crop_arr_train_21179.npy,0,0
crop_arr_train_2118.npy,0,0
crop_arr_train_21180.npy,0,0
crop_arr_train_21181.npy,0,0
crop_arr_train_21182.npy,0,0
crop_arr_train_21183.npy,1,0
crop_arr_train_21184.npy,1,1
crop_arr_train_21185.npy,0,0
crop_arr_train_21186.npy,0,0
crop_arr_train_21187.npy,0,0
crop_arr_train_21188.npy,0,0
crop_arr_train_21189.npy,0,0
crop_arr_train_2119.npy,0,0
crop_arr_train_21190.npy,0,0
crop_arr_train_21191.npy,1,0
crop_arr_train_21192.npy,0,0
crop_arr_train_21193.npy,0,0
crop_arr_train_21194.npy,0,0
crop_arr_train_21195.npy,0,0
crop_arr_train_21196.npy,0,0
crop_arr_train_21197.npy,1,0
crop_arr_train_21198.npy,1,0
crop_arr_train_21199.npy,0,0
crop_arr_train_212.npy,0,0
crop_arr_train_2120.npy,0,0
crop_arr_train_21200.npy,1,0
crop_arr_train_21201.npy,1,0
crop_arr_train_21202.npy,0,1
crop_arr_train_21203.npy,0,0
crop_arr_train_21204.npy,0,0
crop_arr_train_21205.npy,0,0
crop_arr_train_21206.npy,0,0
crop_arr_train_21207.npy,0,0
crop_arr_train_21208.npy,0,0
crop_arr_train_21209.npy,0,0
crop_arr_train_2121.npy,0,1
crop_arr_train_21210.npy,0,0
crop_arr_train_21211.npy,0,0
crop_arr_train_21212.npy,0,0
crop_arr_train_21213.npy,0,0
crop_arr_train_21214.npy,0,0
crop_arr_train_21215.npy,0,0
crop_arr_train_21216.npy,0,0
crop_arr_train_21217.npy,0,0
crop_arr_train_21218.npy,0,0
crop_arr_train_21219.npy,0,0
crop_arr_train_2122.npy,0,0
crop_arr_train_21220.npy,1,1
crop_arr_train_21221.npy,0,0
crop_arr_train_21222.npy,1,1
crop_arr_train_21223.npy,1,1
crop_arr_train_21224.npy,0,0
crop_arr_train_21225.npy,0,0
crop_arr_train_21226.npy,1,0
crop_arr_train_21227.npy,0,0
crop_arr_train_21228.npy,0,0
crop_arr_train_21229.npy,0,0
crop_arr_train_2123.npy,0,0
crop_arr_train_21230.npy,0,0
crop_arr_train_21231.npy,0,0
crop_arr_train_21232.npy,0,0
crop_arr_train_21233.npy,0,0
crop_arr_train_21234.npy,1,1
crop_arr_train_21235.npy,1,0
crop_arr_train_21236.npy,0,0
crop_arr_train_21237.npy,0,0
crop_arr_train_21238.npy,0,0
crop_arr_train_21239.npy,0,0
crop_arr_train_2124.npy,0,0
crop_arr_train_21240.npy,0,0
crop_arr_train_21241.npy,0,0
crop_arr_train_21242.npy,0,0
crop_arr_train_21243.npy,0,0
crop_arr_train_21244.npy,0,0
crop_arr_train_21245.npy,0,0
crop_arr_train_21246.npy,1,0
crop_arr_train_21247.npy,0,0
crop_arr_train_21248.npy,0,0
crop_arr_train_21249.npy,1,0
crop_arr_train_2125.npy,0,0
crop_arr_train_21250.npy,0,0
crop_arr_train_21251.npy,0,0
crop_arr_train_21252.npy,0,0
crop_arr_train_21253.npy,0,1
crop_arr_train_21254.npy,0,1
crop_arr_train_21255.npy,0,0
crop_arr_train_21256.npy,0,0
crop_arr_train_21257.npy,0,0
crop_arr_train_21258.npy,0,0
crop_arr_train_21259.npy,0,0
crop_arr_train_2126.npy,0,0
crop_arr_train_21260.npy,1,1
crop_arr_train_21261.npy,1,1
crop_arr_train_21262.npy,0,0
crop_arr_train_21263.npy,1,0
crop_arr_train_21264.npy,1,1
crop_arr_train_21265.npy,0,0
crop_arr_train_21266.npy,0,0
crop_arr_train_21267.npy,0,0
crop_arr_train_21268.npy,0,0
crop_arr_train_21269.npy,0,0
crop_arr_train_2127.npy,0,0
crop_arr_train_21270.npy,0,0
crop_arr_train_21271.npy,0,0
crop_arr_train_21272.npy,0,0
crop_arr_train_21273.npy,0,0
crop_arr_train_21274.npy,1,0
crop_arr_train_21275.npy,0,0
crop_arr_train_21276.npy,0,0
crop_arr_train_21277.npy,0,0
crop_arr_train_21278.npy,0,1
crop_arr_train_21279.npy,0,0
crop_arr_train_2128.npy,0,0
crop_arr_train_21280.npy,1,0
crop_arr_train_21281.npy,1,1
crop_arr_train_21282.npy,0,0
crop_arr_train_21283.npy,0,0
crop_arr_train_21284.npy,0,0
crop_arr_train_21285.npy,1,0
crop_arr_train_21286.npy,1,1
crop_arr_train_21287.npy,0,0
crop_arr_train_21288.npy,0,0
crop_arr_train_21289.npy,0,0
crop_arr_train_2129.npy,0,0
crop_arr_train_21290.npy,0,0
crop_arr_train_21291.npy,0,0
crop_arr_train_21292.npy,1,1
crop_arr_train_21293.npy,1,1
crop_arr_train_21294.npy,0,0
crop_arr_train_21295.npy,0,0
crop_arr_train_21296.npy,0,0
crop_arr_train_21297.npy,0,0
crop_arr_train_21298.npy,0,0
crop_arr_train_21299.npy,0,0
crop_arr_train_213.npy,0,0
crop_arr_train_2130.npy,0,0
crop_arr_train_21300.npy,0,0
crop_arr_train_21301.npy,0,0
crop_arr_train_21302.npy,0,0
crop_arr_train_21303.npy,0,0
crop_arr_train_21304.npy,0,0
crop_arr_train_21305.npy,1,1
crop_arr_train_21306.npy,1,1
crop_arr_train_21307.npy,1,1
crop_arr_train_21308.npy,0,0
crop_arr_train_21309.npy,0,0
crop_arr_train_2131.npy,0,0
crop_arr_train_21310.npy,0,0
crop_arr_train_21311.npy,0,0
crop_arr_train_21312.npy,0,0
crop_arr_train_21313.npy,0,0
crop_arr_train_21314.npy,0,0
crop_arr_train_21315.npy,0,0
crop_arr_train_21316.npy,0,0
crop_arr_train_21317.npy,0,0
crop_arr_train_21318.npy,0,0
crop_arr_train_21319.npy,0,0
crop_arr_train_2132.npy,0,0
crop_arr_train_21320.npy,0,0
crop_arr_train_21321.npy,0,0
crop_arr_train_21322.npy,0,0
crop_arr_train_21323.npy,0,0
crop_arr_train_21324.npy,0,0
crop_arr_train_21325.npy,0,0
crop_arr_train_21326.npy,0,0
crop_arr_train_21327.npy,0,0
crop_arr_train_21328.npy,0,0
crop_arr_train_21329.npy,0,0
crop_arr_train_2133.npy,0,0
crop_arr_train_21330.npy,0,0
crop_arr_train_21331.npy,0,0
crop_arr_train_21332.npy,0,0
crop_arr_train_21333.npy,0,0
crop_arr_train_21334.npy,0,1
crop_arr_train_21335.npy,1,1
crop_arr_train_21336.npy,1,1
crop_arr_train_21337.npy,0,0
crop_arr_train_21338.npy,0,0
crop_arr_train_21339.npy,0,0
crop_arr_train_2134.npy,0,0
crop_arr_train_21340.npy,1,0
crop_arr_train_21341.npy,1,0
crop_arr_train_21342.npy,1,1
crop_arr_train_21343.npy,0,0
crop_arr_train_21344.npy,0,0
crop_arr_train_21345.npy,1,0
crop_arr_train_21346.npy,0,0
crop_arr_train_21347.npy,0,1
crop_arr_train_21348.npy,0,1
crop_arr_train_21349.npy,0,0
crop_arr_train_2135.npy,0,0
crop_arr_train_21350.npy,1,1
crop_arr_train_21351.npy,0,0
crop_arr_train_21352.npy,0,0
crop_arr_train_21353.npy,0,0
crop_arr_train_21354.npy,0,0
crop_arr_train_21355.npy,0,0
crop_arr_train_21356.npy,0,0
crop_arr_train_21357.npy,0,0
crop_arr_train_21358.npy,0,0
crop_arr_train_21359.npy,1,0
crop_arr_train_2136.npy,0,0
crop_arr_train_21360.npy,0,0
crop_arr_train_21361.npy,0,0
crop_arr_train_21362.npy,0,0
crop_arr_train_21363.npy,0,0
crop_arr_train_21364.npy,0,0
crop_arr_train_21365.npy,0,0
crop_arr_train_21366.npy,0,0
crop_arr_train_21367.npy,1,0
crop_arr_train_21368.npy,0,1
crop_arr_train_21369.npy,0,0
crop_arr_train_2137.npy,0,0
crop_arr_train_21370.npy,0,0
crop_arr_train_21371.npy,0,0
crop_arr_train_21372.npy,1,1
crop_arr_train_21373.npy,0,0
crop_arr_train_21374.npy,0,0
crop_arr_train_21375.npy,0,0
crop_arr_train_21376.npy,0,0
crop_arr_train_21377.npy,0,0
crop_arr_train_21378.npy,0,0
crop_arr_train_21379.npy,0,0
crop_arr_train_2138.npy,0,1
crop_arr_train_21380.npy,0,0
crop_arr_train_21381.npy,0,0
crop_arr_train_21382.npy,0,0
crop_arr_train_21383.npy,1,0
crop_arr_train_21384.npy,0,0
crop_arr_train_21385.npy,0,0
crop_arr_train_21386.npy,0,0
crop_arr_train_21387.npy,0,0
crop_arr_train_21388.npy,0,0
crop_arr_train_21389.npy,0,0
crop_arr_train_2139.npy,0,0
crop_arr_train_21390.npy,0,0
crop_arr_train_21391.npy,0,0
crop_arr_train_21392.npy,0,0
crop_arr_train_21393.npy,1,1
crop_arr_train_21394.npy,0,1
crop_arr_train_21395.npy,0,0
crop_arr_train_21396.npy,0,0
crop_arr_train_21397.npy,1,1
crop_arr_train_21398.npy,0,0
crop_arr_train_21399.npy,0,0
crop_arr_train_214.npy,0,0
crop_arr_train_2140.npy,0,0
crop_arr_train_21400.npy,0,0
crop_arr_train_21401.npy,0,0
crop_arr_train_21402.npy,0,0
crop_arr_train_21403.npy,0,0
crop_arr_train_21404.npy,0,0
crop_arr_train_21405.npy,0,0
crop_arr_train_21406.npy,1,0
crop_arr_train_21407.npy,0,0
crop_arr_train_21408.npy,0,0
crop_arr_train_21409.npy,0,0
crop_arr_train_2141.npy,0,1
crop_arr_train_21410.npy,0,0
crop_arr_train_21411.npy,0,0
crop_arr_train_21412.npy,0,0
crop_arr_train_21413.npy,0,0
crop_arr_train_21414.npy,0,0
crop_arr_train_21415.npy,0,0
crop_arr_train_21416.npy,0,0
crop_arr_train_21417.npy,1,0
crop_arr_train_21418.npy,0,0
crop_arr_train_21419.npy,0,0
crop_arr_train_2142.npy,0,0
crop_arr_train_21420.npy,0,0
crop_arr_train_21421.npy,0,0
crop_arr_train_21422.npy,0,0
crop_arr_train_21423.npy,0,0
crop_arr_train_21424.npy,0,0
crop_arr_train_21425.npy,0,0
crop_arr_train_21426.npy,1,1
crop_arr_train_21427.npy,0,0
crop_arr_train_21428.npy,0,0
crop_arr_train_21429.npy,0,0
crop_arr_train_2143.npy,0,0
crop_arr_train_21430.npy,0,0
crop_arr_train_21431.npy,0,0
crop_arr_train_21432.npy,0,0
crop_arr_train_21433.npy,0,0
crop_arr_train_21434.npy,0,0
crop_arr_train_21435.npy,0,0
crop_arr_train_21436.npy,1,1
crop_arr_train_21437.npy,0,0
crop_arr_train_21438.npy,0,0
crop_arr_train_21439.npy,0,0
crop_arr_train_2144.npy,0,0
crop_arr_train_21440.npy,0,0
crop_arr_train_21441.npy,0,0
crop_arr_train_21442.npy,0,0
crop_arr_train_21443.npy,0,0
crop_arr_train_21444.npy,0,0
crop_arr_train_21445.npy,1,0
crop_arr_train_21446.npy,0,0
crop_arr_train_21447.npy,0,0
crop_arr_train_21448.npy,0,0
crop_arr_train_21449.npy,0,0
crop_arr_train_2145.npy,0,0
crop_arr_train_21450.npy,0,0
crop_arr_train_21451.npy,0,0
crop_arr_train_21452.npy,1,0
crop_arr_train_21453.npy,1,0
crop_arr_train_21454.npy,0,0
crop_arr_train_21455.npy,0,0
crop_arr_train_21456.npy,0,0
crop_arr_train_21457.npy,0,0
crop_arr_train_21458.npy,0,0
crop_arr_train_21459.npy,1,1
crop_arr_train_2146.npy,1,1
crop_arr_train_21460.npy,0,0
crop_arr_train_21461.npy,0,0
crop_arr_train_21462.npy,1,0
crop_arr_train_21463.npy,0,0
crop_arr_train_21464.npy,0,0
crop_arr_train_21465.npy,1,0
crop_arr_train_21466.npy,1,0
crop_arr_train_21467.npy,0,0
crop_arr_train_21468.npy,0,0
crop_arr_train_21469.npy,0,0
crop_arr_train_2147.npy,0,0
crop_arr_train_21470.npy,0,0
crop_arr_train_21471.npy,0,0
crop_arr_train_21472.npy,0,0
crop_arr_train_21473.npy,0,0
crop_arr_train_21474.npy,0,0
crop_arr_train_21475.npy,1,0
crop_arr_train_21476.npy,0,0
crop_arr_train_21477.npy,0,0
crop_arr_train_21478.npy,0,0
crop_arr_train_21479.npy,1,0
crop_arr_train_2148.npy,0,0
crop_arr_train_21480.npy,0,0
crop_arr_train_21481.npy,0,0
crop_arr_train_21482.npy,0,0
crop_arr_train_21483.npy,1,0
crop_arr_train_21484.npy,0,0
crop_arr_train_21485.npy,0,0
crop_arr_train_21486.npy,0,0
crop_arr_train_21487.npy,0,0
crop_arr_train_21488.npy,0,0
crop_arr_train_21489.npy,0,0
crop_arr_train_2149.npy,0,0
crop_arr_train_21490.npy,0,0
crop_arr_train_21491.npy,1,0
crop_arr_train_21492.npy,0,0
crop_arr_train_21493.npy,1,1
crop_arr_train_21494.npy,0,0
crop_arr_train_21495.npy,1,1
crop_arr_train_21496.npy,0,0
crop_arr_train_21497.npy,0,0
crop_arr_train_21498.npy,0,0
crop_arr_train_21499.npy,0,0
crop_arr_train_215.npy,0,0
crop_arr_train_2150.npy,0,0
crop_arr_train_21500.npy,0,0
crop_arr_train_21501.npy,0,0
crop_arr_train_21502.npy,1,0
crop_arr_train_21503.npy,0,0
crop_arr_train_21504.npy,0,0
crop_arr_train_21505.npy,0,0
crop_arr_train_21506.npy,0,0
crop_arr_train_21507.npy,0,0
crop_arr_train_21508.npy,1,0
crop_arr_train_21509.npy,1,1
crop_arr_train_2151.npy,0,0
crop_arr_train_21510.npy,0,0
crop_arr_train_21511.npy,0,0
crop_arr_train_21512.npy,0,0
crop_arr_train_21513.npy,0,0
crop_arr_train_21514.npy,0,0
crop_arr_train_21515.npy,0,0
crop_arr_train_21516.npy,0,0
crop_arr_train_21517.npy,0,0
crop_arr_train_21518.npy,0,0
crop_arr_train_21519.npy,0,0
crop_arr_train_2152.npy,0,0
crop_arr_train_21520.npy,0,0
crop_arr_train_21521.npy,0,0
crop_arr_train_21522.npy,0,0
crop_arr_train_21523.npy,0,0
crop_arr_train_21524.npy,0,0
crop_arr_train_21525.npy,0,0
crop_arr_train_21526.npy,0,0
crop_arr_train_21527.npy,1,0
crop_arr_train_21528.npy,0,0
crop_arr_train_21529.npy,0,0
crop_arr_train_2153.npy,0,0
crop_arr_train_21530.npy,0,0
crop_arr_train_21531.npy,0,1
crop_arr_train_21532.npy,0,0
crop_arr_train_21533.npy,0,0
crop_arr_train_21534.npy,0,0
crop_arr_train_21535.npy,0,0
crop_arr_train_21536.npy,0,0
crop_arr_train_21537.npy,0,0
crop_arr_train_21538.npy,0,0
crop_arr_train_21539.npy,0,0
crop_arr_train_2154.npy,0,0
crop_arr_train_21540.npy,1,0
crop_arr_train_21541.npy,0,0
crop_arr_train_21542.npy,0,0
crop_arr_train_21543.npy,0,0
crop_arr_train_21544.npy,0,0
crop_arr_train_21545.npy,0,0
crop_arr_train_21546.npy,0,0
crop_arr_train_21547.npy,0,0
crop_arr_train_21548.npy,0,0
crop_arr_train_21549.npy,0,0
crop_arr_train_2155.npy,0,0
crop_arr_train_21550.npy,0,0
crop_arr_train_21551.npy,0,0
crop_arr_train_21552.npy,1,1
crop_arr_train_21553.npy,0,0
crop_arr_train_21554.npy,0,0
crop_arr_train_21555.npy,0,0
crop_arr_train_21556.npy,0,0
crop_arr_train_21557.npy,0,0
crop_arr_train_21558.npy,1,0
crop_arr_train_21559.npy,0,0
crop_arr_train_2156.npy,0,0
crop_arr_train_21560.npy,0,0
crop_arr_train_21561.npy,1,1
crop_arr_train_21562.npy,0,0
crop_arr_train_21563.npy,0,0
crop_arr_train_21564.npy,0,0
crop_arr_train_21565.npy,0,0
crop_arr_train_21566.npy,0,0
crop_arr_train_21567.npy,0,0
crop_arr_train_21568.npy,1,1
crop_arr_train_21569.npy,0,0
crop_arr_train_2157.npy,1,1
crop_arr_train_21570.npy,1,1
crop_arr_train_21571.npy,0,1
crop_arr_train_21572.npy,0,0
crop_arr_train_21573.npy,0,0
crop_arr_train_21574.npy,0,0
crop_arr_train_21575.npy,0,0
crop_arr_train_21576.npy,1,0
crop_arr_train_21577.npy,0,0
crop_arr_train_21578.npy,0,0
crop_arr_train_21579.npy,0,0
crop_arr_train_2158.npy,1,1
crop_arr_train_21580.npy,0,0
crop_arr_train_21581.npy,0,0
crop_arr_train_21582.npy,0,0
crop_arr_train_21583.npy,0,0
crop_arr_train_21584.npy,0,0
crop_arr_train_21585.npy,0,0
crop_arr_train_21586.npy,0,0
crop_arr_train_21587.npy,0,0
crop_arr_train_21588.npy,0,0
crop_arr_train_21589.npy,0,0
crop_arr_train_2159.npy,0,0
crop_arr_train_21590.npy,0,0
crop_arr_train_21591.npy,0,0
crop_arr_train_21592.npy,0,0
crop_arr_train_21593.npy,0,0
crop_arr_train_21594.npy,0,0
crop_arr_train_21595.npy,0,0
crop_arr_train_21596.npy,0,0
crop_arr_train_21597.npy,0,0
crop_arr_train_21598.npy,0,0
crop_arr_train_21599.npy,0,0
crop_arr_train_216.npy,1,1
crop_arr_train_2160.npy,0,0
crop_arr_train_21600.npy,0,0
crop_arr_train_21601.npy,1,1
crop_arr_train_21602.npy,0,1
crop_arr_train_21603.npy,1,1
crop_arr_train_21604.npy,0,0
crop_arr_train_21605.npy,0,0
crop_arr_train_21606.npy,0,0
crop_arr_train_21607.npy,0,0
crop_arr_train_21608.npy,0,0
crop_arr_train_21609.npy,0,0
crop_arr_train_2161.npy,0,0
crop_arr_train_21610.npy,0,0
crop_arr_train_21611.npy,0,0
crop_arr_train_21612.npy,0,0
crop_arr_train_21613.npy,0,0
crop_arr_train_21614.npy,0,0
crop_arr_train_21615.npy,0,0
crop_arr_train_21616.npy,0,0
crop_arr_train_21617.npy,0,0
crop_arr_train_21618.npy,1,1
crop_arr_train_21619.npy,0,0
crop_arr_train_2162.npy,0,0
crop_arr_train_21620.npy,1,0
crop_arr_train_21621.npy,0,1
crop_arr_train_21622.npy,1,1
crop_arr_train_21623.npy,0,0
crop_arr_train_21624.npy,0,0
crop_arr_train_21625.npy,0,0
crop_arr_train_21626.npy,0,0
crop_arr_train_21627.npy,0,0
crop_arr_train_21628.npy,0,0
crop_arr_train_21629.npy,0,0
crop_arr_train_2163.npy,0,0
crop_arr_train_21630.npy,0,0
crop_arr_train_21631.npy,1,0
crop_arr_train_21632.npy,1,1
crop_arr_train_21633.npy,0,0
crop_arr_train_21634.npy,0,0
crop_arr_train_21635.npy,0,0
crop_arr_train_21636.npy,0,0
crop_arr_train_21637.npy,0,0
crop_arr_train_21638.npy,0,0
crop_arr_train_21639.npy,0,0
crop_arr_train_2164.npy,0,0
crop_arr_train_21640.npy,0,0
crop_arr_train_21641.npy,0,0
crop_arr_train_21642.npy,0,0
crop_arr_train_21643.npy,0,0
crop_arr_train_21644.npy,0,0
crop_arr_train_21645.npy,0,0
crop_arr_train_21646.npy,0,0
crop_arr_train_21647.npy,0,0
crop_arr_train_21648.npy,0,0
crop_arr_train_21649.npy,0,0
crop_arr_train_2165.npy,0,0
crop_arr_train_21650.npy,0,0
crop_arr_train_21651.npy,0,0
crop_arr_train_21652.npy,0,0
crop_arr_train_21653.npy,0,0
crop_arr_train_21654.npy,0,0
crop_arr_train_21655.npy,0,0
crop_arr_train_21656.npy,1,0
crop_arr_train_21657.npy,0,0
crop_arr_train_21658.npy,1,1
crop_arr_train_21659.npy,0,0
crop_arr_train_2166.npy,0,0
crop_arr_train_21660.npy,0,0
crop_arr_train_21661.npy,0,1
crop_arr_train_21662.npy,0,0
crop_arr_train_21663.npy,0,0
crop_arr_train_21664.npy,0,0
crop_arr_train_21665.npy,0,0
crop_arr_train_21666.npy,0,1
crop_arr_train_21667.npy,0,0
crop_arr_train_21668.npy,0,1
crop_arr_train_21669.npy,0,0
crop_arr_train_2167.npy,1,1
crop_arr_train_21670.npy,0,0
crop_arr_train_21671.npy,0,0
crop_arr_train_21672.npy,0,0
crop_arr_train_21673.npy,0,0
crop_arr_train_21674.npy,0,0
crop_arr_train_21675.npy,0,0
crop_arr_train_21676.npy,0,0
crop_arr_train_21677.npy,0,0
crop_arr_train_21678.npy,0,0
crop_arr_train_21679.npy,0,0
crop_arr_train_2168.npy,0,0
crop_arr_train_21680.npy,1,1
crop_arr_train_21681.npy,0,0
crop_arr_train_21682.npy,0,1
crop_arr_train_21683.npy,1,1
crop_arr_train_21684.npy,0,0
crop_arr_train_21685.npy,0,0
crop_arr_train_21686.npy,1,0
crop_arr_train_21687.npy,0,0
crop_arr_train_21688.npy,0,0
crop_arr_train_21689.npy,0,0
